time,open,high,low,close,volume
2020-02-25 00:00:00+00:00,27930.5,28248.5,26994.5,27168.0,160346
2020-02-26 00:00:00+00:00,27202.5,27535.5,26711.5,26847.5,197002
2020-02-27 00:00:00+00:00,26839.0,26992.5,25516.5,25533.0,220172
2020-02-28 00:00:00+00:00,25535.5,25769.5,24681.5,25689.5,256897
2020-03-02 00:00:00+00:00,25035.0,26727.0,24866.5,26555.0,255795
2020-03-03 00:00:00+00:00,26590.0,27077.5,25702.0,25832.5,239060
2020-03-04 00:00:00+00:00,25834.0,27092.5,25724.0,26959.5,176978
2020-03-05 00:00:00+00:00,26947.0,26994.0,25940.5,26148.5,176343
2020-03-06 00:00:00+00:00,26169.0,26303.5,25216.5,25795.5,223826
2020-03-09 00:00:00+00:00,25242.0,25254.0,23571.5,23775.0,122198
2020-03-10 00:00:00+00:00,23774.5,25056.0,23462.0,24986.0,231692
2020-03-11 00:00:00+00:00,24898.0,24919.0,23322.0,23596.5,207860
2020-03-12 00:00:00+00:00,23551.0,23868.0,20895.5,20939.0,188703
2020-03-13 00:00:00+00:00,20939.0,23163.5,20397.5,22857.5,113115
2020-03-16 00:00:00+00:00,22696.5,22772.0,20079.0,20424.5,94794
2020-03-17 00:00:00+00:00,20373.5,21382.5,19899.5,20919.5,193560
2020-03-18 00:00:00+00:00,20851.0,20998.0,18893.5,20060.0,132078
2020-03-19 00:00:00+00:00,20015.5,20510.0,18956.5,19727.0,207270
2020-03-20 00:00:00+00:00,19679.5,21008.0,18954.0,19033.0,218798
2020-03-23 00:00:00+00:00,18435.5,19924.5,18212.5,18581.0,213370
2020-03-24 00:00:00+00:00,18759.5,20836.0,18728.0,20784.5,192972
2020-03-25 00:00:00+00:00,20807.5,22016.0,20408.0,21171.5,228243
2020-03-26 00:00:00+00:00,21217.0,22590.0,20646.0,22587.0,211574
2020-03-27 00:00:00+00:00,22645.0,22661.5,21460.0,21543.5,208647
2020-03-30 00:00:00+00:00,21088.0,22380.5,21026.5,22328.5,183017
2020-03-31 00:00:00+00:00,22328.0,22530.0,21793.5,21861.0,169075
2020-04-01 00:00:00+00:00,21823.5,21835.5,20788.0,20934.5,162122
2020-04-02 00:00:00+00:00,20972.0,21498.5,20635.0,21403.5,164885
2020-04-03 00:00:00+00:00,21398.5,21479.0,20872.0,21073.0,150410
2020-04-06 00:00:00+00:00,21386.5,22787.5,21261.5,22628.5,146569
2020-04-07 00:00:00+00:00,22585.5,23595.5,22422.5,22559.0,200542
2020-04-08 00:00:00+00:00,22584.5,23512.0,22370.5,23420.5,177840
2020-04-09 00:00:00+00:00,23396.0,24006.5,23147.5,23788.5,185961
2020-04-13 00:00:00+00:00,23890.5,23947.5,23089.0,23430.0,131230
2020-04-14 00:00:00+00:00,23452.5,24036.0,23370.0,24034.0,133122
2020-04-15 00:00:00+00:00,24051.0,24052.0,23225.0,23457.0,148926
2020-04-16 00:00:00+00:00,23465.0,23893.0,23208.0,23882.5,151878
2020-04-17 00:00:00+00:00,24214.0,24444.5,23824.5,24263.5,146374
2020-04-20 00:00:00+00:00,24181.5,24321.0,23562.0,23631.5,144840
2020-04-21 00:00:00+00:00,23588.0,23800.0,22941.0,23067.0,175604
2020-04-22 00:00:00+00:00,23108.5,23622.0,22941.5,23487.5,140679
2020-04-23 00:00:00+00:00,23493.0,23884.5,23348.5,23473.5,142458
2020-04-24 00:00:00+00:00,23419.0,23825.5,23266.5,23758.5,120278
2020-04-27 00:00:00+00:00,23819.5,24210.0,23648.0,24114.5,97375
2020-04-28 00:00:00+00:00,24102.0,24548.0,23990.5,24114.0,121832
2020-04-29 00:00:00+00:00,24131.5,24794.0,24080.5,24790.0,120719
2020-04-30 00:00:00+00:00,24770.5,24902.5,24186.0,24242.5,137886
2020-05-01 00:00:00+00:00,24135.5,24188.5,23642.0,23697.0,114946
2020-05-04 00:00:00+00:00,23435.5,23769.0,23322.0,23709.5,115398
2020-05-05 00:00:00+00:00,23694.0,24169.5,23688.0,23873.5,102256
2020-05-06 00:00:00+00:00,23835.0,24104.5,23611.0,23634.0,113331
2020-05-07 00:00:00+00:00,23622.0,24091.5,23524.0,23970.0,102508
2020-05-08 00:00:00+00:00,23957.0,24413.5,23938.0,24392.5,83418
2020-05-11 00:00:00+00:00,24283.5,24557.5,24063.0,24193.5,93929
2020-05-12 00:00:00+00:00,24210.0,24376.5,23554.5,23558.0,106863
2020-05-13 00:00:00+00:00,23525.0,23864.5,23066.5,23306.5,141792
2020-05-14 00:00:00+00:00,23344.5,23675.5,22784.5,23625.0,156112
2020-05-15 00:00:00+00:00,23605.0,23757.5,23327.0,23656.5,141624
2020-05-18 00:00:00+00:00,23646.5,24707.0,23613.5,24554.0,105720
2020-05-19 00:00:00+00:00,24543.0,24835.0,24195.0,24217.0,128312
2020-05-20 00:00:00+00:00,24193.0,24652.0,24146.0,24611.5,100317
2020-05-21 00:00:00+00:00,24599.5,24717.5,24359.5,24435.0,104764
2020-05-22 00:00:00+00:00,24427.0,24556.0,24154.5,24510.5,103918
2020-05-25 00:00:00+00:00,24478.0,24787.5,24471.0,24754.5,46985
2020-05-26 00:00:00+00:00,24754.5,25174.5,24676.5,25060.5,89734
2020-05-27 00:00:00+00:00,25030.0,25623.5,24962.5,25585.0,114803
2020-05-28 00:00:00+00:00,25594.0,25839.5,25356.5,25505.0,123556
2020-05-29 00:00:00+00:00,25467.0,25528.5,25053.0,25517.0,137685
2020-06-01 00:00:00+00:00,25232.0,25545.0,25125.5,25486.5,106904
2020-06-02 00:00:00+00:00,25485.5,25748.5,25321.0,25735.5,87874
2020-06-03 00:00:00+00:00,25733.5,26337.0,25699.0,26275.0,88633
2020-06-04 00:00:00+00:00,26263.5,26383.5,26073.5,26304.5,107183
2020-06-05 00:00:00+00:00,26299.5,27338.5,26228.0,27071.5,120469
2020-06-08 00:00:00+00:00,27101.0,27576.0,27043.5,27542.5,104133
2020-06-09 00:00:00+00:00,27566.0,27631.0,27136.0,27269.0,109703
2020-06-10 00:00:00+00:00,27269.5,27493.5,26906.0,26950.0,127762
2020-06-11 00:00:00+00:00,26952.0,27002.0,25079.0,25227.0,188416
2020-06-12 00:00:00+00:00,25220.0,25958.5,25076.5,25557.5,169911
2020-06-15 00:00:00+00:00,25220.5,25893.5,24560.5,25858.5,155062
2020-06-16 00:00:00+00:00,25863.5,26791.5,25803.0,26312.5,152267
2020-06-17 00:00:00+00:00,26262.5,26631.5,26068.5,26168.0,133167
2020-06-18 00:00:00+00:00,26116.0,26283.5,25754.5,26059.5,146997
2020-06-19 00:00:00+00:00,26027.5,26445.5,25636.0,25639.5,133226
2020-06-22 00:00:00+00:00,25519.5,26110.5,25361.5,26078.5,120232
2020-06-23 00:00:00+00:00,26079.5,26421.0,25644.0,26097.5,125370
2020-06-24 00:00:00+00:00,26109.0,26249.5,25291.0,25530.0,135205
2020-06-25 00:00:00+00:00,25500.5,25790.5,25135.5,25707.5,154760
2020-06-26 00:00:00+00:00,25680.0,25782.0,24970.0,25030.5,131706
2020-06-29 00:00:00+00:00,24947.0,25673.0,24877.5,25626.0,128368
2020-06-30 00:00:00+00:00,25608.0,25902.0,25432.5,25781.0,109146
2020-07-01 00:00:00+00:00,25782.5,26022.0,25511.5,25680.0,99028
2020-07-02 00:00:00+00:00,25683.5,26206.5,25637.0,25850.0,103009
2020-07-03 00:00:00+00:00,25836.5,26000.0,25563.5,25756.0,52273
2020-07-06 00:00:00+00:00,25821.0,26319.0,25813.0,26279.5,94227
2020-07-07 00:00:00+00:00,26280.0,26404.0,25866.0,25901.0,95782
2020-07-08 00:00:00+00:00,25908.0,26124.0,25786.0,26113.5,101493
2020-07-09 00:00:00+00:00,26132.5,26148.0,25519.5,25701.5,104848
2020-07-10 00:00:00+00:00,25709.0,26124.0,25416.5,26104.0,109351
2020-07-13 00:00:00+00:00,26236.5,26642.5,26034.0,26090.5,111534
2020-07-14 00:00:00+00:00,26141.5,26694.0,25993.5,26615.5,140274
2020-07-15 00:00:00+00:00,26813.0,27178.0,26687.5,26898.5,117106
2020-07-16 00:00:00+00:00,26925.5,26971.5,26585.0,26675.0,108961
2020-07-17 00:00:00+00:00,26683.0,26834.5,26616.5,26631.5,75973
2020-07-20 00:00:00+00:00,26669.0,26766.5,26441.0,26738.5,82407
2020-07-21 00:00:00+00:00,26732.5,27026.5,26701.5,26835.5,82368
