t,tick_count,spread_mean,spread_max,hf_realized_vol,tick_imbalance
2026-04-27 04:00:00+00:00,30143,0.1903831735394636,0.48000000000047294,0.0022424167097628957,-0.013458591511759611
2026-04-27 05:00:00+00:00,23194,0.1903194791756489,0.46999999999934516,0.0016685309291932671,-0.017266000259639102
2026-04-27 06:00:00+00:00,18404,0.19372908063464447,0.47000000000025466,0.0014025136387688358,-0.011189345559740188
2026-04-27 07:00:00+00:00,11759,0.19979760183689166,0.43000000000029104,0.0010529933933480671,-0.0035129808928112414
2026-04-27 08:00:00+00:00,19632,0.1712810717196367,0.47999999999956344,0.0013957319005164395,-0.004379862936054001
2026-04-27 09:00:00+00:00,23567,0.16494759621504765,0.42000000000007276,0.0015079681144224836,0.007614540761454076
2026-04-27 10:00:00+00:00,21711,0.16923863479342388,0.47000000000025466,0.0014830273496380662,0.0023783985449797136
2026-04-27 11:00:00+00:00,20397,0.1610888856204385,0.3900000000003274,0.0014255351971013406,-0.01228476984557699
2026-04-27 12:00:00+00:00,15788,0.15734671902710468,0.38000000000010914,0.0012873742096420613,0.03146897693973755
2026-04-27 13:00:00+00:00,15401,0.16198818258554365,0.3499999999994543,0.0010515629842906004,0.005562463189581834
2026-04-27 14:00:00+00:00,17794,0.16358660222547114,0.4000000000005457,0.0012476949890557578,0.003450811789330769
2026-04-27 15:00:00+00:00,25576,0.15365655301845985,0.47000000000025466,0.001740472891496322,-0.007115618980225656
2026-04-27 16:00:00+00:00,35007,0.15048076099065882,0.4400000000005093,0.002224599767479749,-0.02434548217818943
2026-04-27 17:00:00+00:00,37400,0.15419491978609995,0.42000000000007276,0.002199395630769595,-0.014894875517556595
2026-04-27 18:00:00+00:00,34565,0.15004744683928356,0.3900000000003274,0.0020356438556464423,-0.05904916889457166
2026-04-27 19:00:00+00:00,20541,0.16250912808529244,0.4399999999995998,0.0013715931458455496,-0.05023233064318904
2026-04-27 20:00:00+00:00,24128,0.1542796750663158,0.43000000000029104,0.0015190148976228193,-0.023449539755924863
2026-04-27 21:00:00+00:00,18578,0.15933254386909185,0.36999999999989086,0.0010655860933829798,-0.020892943907574367
2026-04-27 22:00:00+00:00,18699,0.156090700037439,0.3600000000005821,0.0010412775239115484,0.03962628865979381
2026-04-28 01:00:00+00:00,7787,0.34303326056247285,1.7799999999997453,0.001790760276245074,0.013847547560502136
2026-04-28 02:00:00+00:00,8797,0.23450835512107251,0.5099999999993088,0.0008694891863440885,0.04209563029055136
2026-04-28 03:00:00+00:00,15599,0.20069235207385563,0.5100000000002183,0.0012648162057387702,0.007020933977455716
2026-04-28 04:00:00+00:00,22209,0.1976212346346089,0.5099999999993088,0.0018215099422319715,-0.037020275162925415
2026-04-28 05:00:00+00:00,20920,0.1926596558317396,0.4600000000000364,0.0015658051023100198,0.0020138089758342925
2026-04-28 06:00:00+00:00,15356,0.19181622818443456,0.4899999999997817,0.001171999910677706,-0.0076666011401611955
2026-04-28 07:00:00+00:00,12540,0.19480940988836007,0.4400000000005093,0.0008917344023495116,-0.030638434392043633
2026-04-28 08:00:00+00:00,30514,0.15566035262502445,0.5400000000008731,0.0028993492205123582,0.0051714483349253925
2026-04-28 09:00:00+00:00,26676,0.15073886639675754,0.5,0.002440640921317624,0.027810183268731418
2026-04-28 10:00:00+00:00,23366,0.15632628605666266,0.5500000000001819,0.002227090389483103,0.035508554724443295
2026-04-28 11:00:00+00:00,25430,0.14879748328745665,0.47000000000025466,0.0022284612030537736,0.016871468647516694
2026-04-28 12:00:00+00:00,24789,0.15598370244866655,0.43000000000029104,0.0020450604377585386,0.004540663261169221
2026-04-28 13:00:00+00:00,20702,0.15863153318519738,0.47000000000025466,0.0016869273637499143,-0.027727868693245276
2026-04-28 14:00:00+00:00,33645,0.15284856590875232,0.5599999999994907,0.0030527851879229907,-0.022524944733225787
2026-04-28 15:00:00+00:00,35052,0.149439119023164,0.5300000000006548,0.003282941705987547,0.02335444307533599
2026-04-28 16:00:00+00:00,36215,0.15164600303741466,0.5200000000004366,0.003669541363127936,-0.01707033198470321
2026-04-28 17:00:00+00:00,46621,0.1496186267990826,0.4499999999998181,0.0034520075441626273,-0.014453419493807216
2026-04-28 18:00:00+00:00,33908,0.15735342691989854,0.4600000000000364,0.0026768024549063867,-0.02508366156306453
2026-04-28 19:00:00+00:00,28726,0.14701698809441274,0.4600000000000364,0.002008601900104397,0.013163867453472538
2026-04-28 20:00:00+00:00,26244,0.1346902149062666,0.4500000000007276,0.0017120837852482268,0.04820105415934611
2026-04-28 21:00:00+00:00,17830,0.15372742568704456,0.4499999999998181,0.0013339864463631226,0.057220094615904486
2026-04-28 22:00:00+00:00,16080,0.1536598258706466,0.38000000000010914,0.0011675790743984596,-0.02246069378587472
2026-04-29 01:00:00+00:00,6188,0.3373965740142157,1.7899999999999636,0.0013998032302143788,0.025749674054758802
2026-04-29 02:00:00+00:00,8726,0.2454171441668527,0.4899999999997817,0.0009894478801952089,0.034897157383868734
2026-04-29 03:00:00+00:00,17280,0.19947453703703868,0.5099999999993088,0.0017942339106470765,0.016391536851894907
2026-04-29 04:00:00+00:00,27960,0.1938680257510731,0.5500000000001819,0.0026528490786720455,-0.01985138385325053
2026-04-29 05:00:00+00:00,22475,0.19551679644048536,0.4900000000006912,0.0017567598259300274,-0.021753696341626837
2026-04-29 06:00:00+00:00,15711,0.1977308891859217,0.5,0.0013067547238177798,0.0026236641709861137
2026-04-29 07:00:00+00:00,11223,0.2041236745968095,0.48000000000047294,0.0011066323829342364,0.006722237160527024
2026-04-29 08:00:00+00:00,14824,0.1662702374527819,0.4600000000000364,0.0014541257779435968,0.01193058568329718
2026-04-29 09:00:00+00:00,20815,0.15772375690607698,0.5299999999997453,0.001892919333602867,0.05619930475086906
2026-04-29 10:00:00+00:00,24035,0.1608612440191397,0.47000000000025466,0.0021038131056513236,0.005775508495856701
2026-04-29 11:00:00+00:00,24780,0.16080992736077543,0.42000000000007276,0.002091913566848544,0.04256441468857781
2026-04-29 12:00:00+00:00,22694,0.1618859610469699,0.47000000000025466,0.0019741370109390578,0.004961460086825551
2026-04-29 13:00:00+00:00,19780,0.15878968655207168,0.4399999999995998,0.0015812573466694629,-0.02074646598189769
2026-04-29 14:00:00+00:00,21416,0.16011440044826544,0.43000000000029104,0.0017356767460788955,0.013755222759494859
2026-04-29 15:00:00+00:00,25562,0.1660449104138939,0.5199999999995271,0.0022655972949329546,0.007139194572634402
2026-04-29 16:00:00+00:00,38317,0.15374063731502785,0.5399999999999636,0.003318604462900493,-0.037604237688152305
2026-04-29 17:00:00+00:00,34903,0.15566742113858495,0.48000000000047294,0.00289631253166218,-0.013467625899280576
2026-04-29 18:00:00+00:00,37831,0.14903967645581503,0.42000000000007276,0.0026403001245643965,-0.014285335665633035
2026-04-29 19:00:00+00:00,36465,0.14404031262854466,0.5199999999995271,0.0021173129536662394,0.07285714285714286
2026-04-29 20:00:00+00:00,29454,0.14376824879473132,0.8900000000003274,0.0018687951676578814,0.017699115044247787
2026-04-29 21:00:00+00:00,46065,0.18028264408987363,1.1700000000000728,0.003931477560254232,0.004490756888733868
2026-04-29 22:00:00+00:00,30940,0.15205429864253608,0.43000000000029104,0.0024560108089079916,-0.05053320799974069
2026-04-30 01:00:00+00:00,11571,0.3242252182179619,4.180000000000291,0.0018213625366382037,0.013820078226857888
2026-04-30 02:00:00+00:00,14647,0.2190701167474651,0.48000000000047294,0.0010587957591357063,0.004452969788312667
2026-04-30 03:00:00+00:00,27043,0.18763154975409693,0.48000000000047294,0.0019093447595008154,0.028278779781785793
2026-04-30 04:00:00+00:00,30462,0.18599074256450904,0.5500000000001819,0.001947475428701151,-0.027299371027760398
2026-04-30 05:00:00+00:00,26836,0.19328513936503236,0.43000000000029104,0.0018277315972348334,-0.008884723523898781
2026-04-30 06:00:00+00:00,21650,0.18894133949191647,0.3900000000003274,0.0013618922017882384,-0.011722188759671964
2026-04-30 07:00:00+00:00,24191,0.1891910214542576,0.38000000000010914,0.0014782516243383417,-0.020778897598606447
2026-04-30 08:00:00+00:00,22886,0.15337848466311052,0.36999999999989086,0.0016289978453725863,-0.0072365247138283404
2026-04-30 09:00:00+00:00,27104,0.15104634002361406,0.3999999999996362,0.0020725186563325198,0.005218936225339601
2026-04-30 10:00:00+00:00,27643,0.14711427847918415,0.42000000000007276,0.0017679830663904275,0.00880064004654884
2026-04-30 11:00:00+00:00,35032,0.15227934459922446,0.48000000000047294,0.0024700756496492727,0.06079193664506839
2026-04-30 12:00:00+00:00,31913,0.15915112963369307,0.48000000000047294,0.0021987821776531125,0.021796983905715373
2026-04-30 13:00:00+00:00,30435,0.15758238869722307,0.5,0.00219504463403535,0.02224134507182101
2026-04-30 14:00:00+00:00,43195,0.15104780645908147,0.5599999999994907,0.0022854968155495794,0.05590497790455704
2026-04-30 15:00:00+00:00,39869,0.1500469036093191,0.7799999999997453,0.002313321669700994,0.08334594621865699
2026-04-30 16:00:00+00:00,38732,0.14815527212640509,0.48000000000047294,0.00297169944515844,0.05126278979406813
