time,open,high,low,close
2021-10-05 00:00:00+00:00,0.92443,0.92554,0.9239,0.92544
2021-10-05 04:00:00+00:00,0.92544,0.92664,0.92532,0.92663
2021-10-05 08:00:00+00:00,0.92663,0.92706,0.92586,0.92648
2021-10-05 12:00:00+00:00,0.92648,0.92752,0.92606,0.92752
2021-10-05 16:00:00+00:00,0.92752,0.92883,0.92615,0.92767
2021-10-05 20:00:00+00:00,0.92767,0.92837,0.92733,0.9279
2021-10-06 00:00:00+00:00,0.92775,0.92912,0.92748,0.92887
2021-10-06 04:00:00+00:00,0.92887,0.92976,0.92855,0.92961
2021-10-06 08:00:00+00:00,0.92962,0.93071,0.9291,0.93012
2021-10-06 12:00:00+00:00,0.93012,0.93076,0.9283,0.92864
2021-10-06 16:00:00+00:00,0.92864,0.92927,0.9272,0.92823
2021-10-06 20:00:00+00:00,0.92823,0.92843,0.92713,0.92722
2021-10-07 00:00:00+00:00,0.9272,0.92795,0.92642,0.92791
2021-10-07 04:00:00+00:00,0.92792,0.92838,0.92735,0.92747
2021-10-07 08:00:00+00:00,0.92746,0.92835,0.92631,0.9271
2021-10-07 12:00:00+00:00,0.9271,0.92757,0.92526,0.92727
2021-10-07 16:00:00+00:00,0.92727,0.92852,0.92594,0.92839
2021-10-07 20:00:00+00:00,0.92839,0.92919,0.92758,0.92856
2021-10-08 00:00:00+00:00,0.92845,0.92937,0.92703,0.92891
2021-10-08 04:00:00+00:00,0.92892,0.92997,0.9288,0.9299
2021-10-08 08:00:00+00:00,0.92982,0.93057,0.92941,0.93028
2021-10-08 12:00:00+00:00,0.93029,0.93043,0.9259,0.9266
2021-10-08 16:00:00+00:00,0.9266,0.92912,0.92611,0.92748
2021-10-08 20:00:00+00:00,0.92748,0.92776,0.92627,0.9271
2021-10-11 00:00:00+00:00,0.92612,0.92792,0.92612,0.92745
2021-10-11 04:00:00+00:00,0.92745,0.92877,0.92723,0.9282
2021-10-11 08:00:00+00:00,0.9282,0.92845,0.92591,0.92651
2021-10-11 12:00:00+00:00,0.92651,0.92824,0.92611,0.92722
2021-10-11 16:00:00+00:00,0.92723,0.92742,0.92502,0.92738
2021-10-11 20:00:00+00:00,0.92738,0.92799,0.92706,0.92756
2021-10-12 00:00:00+00:00,0.92747,0.92796,0.92677,0.92775
2021-10-12 04:00:00+00:00,0.92775,0.92789,0.92732,0.92785
2021-10-12 08:00:00+00:00,0.92784,0.92796,0.92567,0.9278
2021-10-12 12:00:00+00:00,0.9278,0.93086,0.92688,0.93023
2021-10-12 16:00:00+00:00,0.93022,0.9312,0.92883,0.93118
2021-10-12 20:00:00+00:00,0.93118,0.93132,0.93029,0.93058
2021-10-13 00:00:00+00:00,0.93027,0.93083,0.92904,0.92997
2021-10-13 04:00:00+00:00,0.92995,0.93003,0.92874,0.92929
2021-10-13 08:00:00+00:00,0.92928,0.92983,0.9282,0.92853
2021-10-13 12:00:00+00:00,0.92854,0.92984,0.92702,0.92911
2021-10-13 16:00:00+00:00,0.92911,0.92968,0.92516,0.92525
2021-10-13 20:00:00+00:00,0.92524,0.92525,0.92353,0.924
2021-10-14 00:00:00+00:00,0.92395,0.92417,0.92331,0.92342
2021-10-14 04:00:00+00:00,0.92342,0.92441,0.92321,0.92338
2021-10-14 08:00:00+00:00,0.92338,0.92351,0.91987,0.92033
2021-10-14 12:00:00+00:00,0.92033,0.92196,0.91945,0.92098
2021-10-14 16:00:00+00:00,0.92098,0.92402,0.92091,0.92372
2021-10-14 20:00:00+00:00,0.92376,0.9241,0.9229,0.9234
2021-10-15 00:00:00+00:00,0.92319,0.9246,0.92239,0.92437
2021-10-15 04:00:00+00:00,0.92437,0.92437,0.9228,0.92285
2021-10-15 08:00:00+00:00,0.92286,0.92383,0.92248,0.92318
2021-10-15 12:00:00+00:00,0.92318,0.92638,0.92288,0.92608
2021-10-15 16:00:00+00:00,0.92605,0.92607,0.92247,0.92399
2021-10-15 20:00:00+00:00,0.92399,0.92415,0.92215,0.92301
2021-10-18 00:00:00+00:00,0.92294,0.92443,0.92276,0.92434
2021-10-18 04:00:00+00:00,0.92434,0.92516,0.92359,0.92506
2021-10-18 08:00:00+00:00,0.92506,0.92643,0.92466,0.92639
2021-10-18 12:00:00+00:00,0.92639,0.92732,0.92268,0.92399
2021-10-18 16:00:00+00:00,0.92399,0.92472,0.92232,0.92244
2021-10-18 20:00:00+00:00,0.92244,0.92379,0.92238,0.92375
2021-10-19 00:00:00+00:00,0.92369,0.92388,0.92264,0.92273
2021-10-19 04:00:00+00:00,0.92273,0.92279,0.92062,0.92121
2021-10-19 08:00:00+00:00,0.9212,0.92129,0.91895,0.91934
2021-10-19 12:00:00+00:00,0.91934,0.92007,0.91849,0.91994
2021-10-19 16:00:00+00:00,0.91993,0.92321,0.91907,0.92274
2021-10-19 20:00:00+00:00,0.92276,0.92323,0.92214,0.92291
2021-10-20 00:00:00+00:00,0.92284,0.92416,0.92194,0.92411
2021-10-20 04:00:00+00:00,0.92411,0.92437,0.92329,0.92369
2021-10-20 08:00:00+00:00,0.92372,0.92524,0.92342,0.92471
2021-10-20 12:00:00+00:00,0.92471,0.92481,0.92163,0.92201
2021-10-20 16:00:00+00:00,0.92201,0.9221,0.9189,0.91899
2021-10-20 20:00:00+00:00,0.91899,0.91949,0.91862,0.9188
2021-10-21 00:00:00+00:00,0.91867,0.91986,0.9184,0.91888
2021-10-21 04:00:00+00:00,0.91888,0.91946,0.91851,0.91893
2021-10-21 08:00:00+00:00,0.91893,0.92061,0.91855,0.91962
2021-10-21 12:00:00+00:00,0.91962,0.91966,0.91735,0.91786
2021-10-21 16:00:00+00:00,0.91785,0.91881,0.91703,0.91803
2021-10-21 20:00:00+00:00,0.91803,0.91895,0.91785,0.9182
2021-10-22 00:00:00+00:00,0.91812,0.91854,0.91779,0.9183
2021-10-22 04:00:00+00:00,0.9183,0.9184,0.9175,0.9179
2021-10-22 08:00:00+00:00,0.91789,0.91825,0.91651,0.91711
2021-10-22 12:00:00+00:00,0.91711,0.91775,0.91625,0.91634
2021-10-22 16:00:00+00:00,0.91632,0.9175,0.91509,0.91664
2021-10-22 20:00:00+00:00,0.91664,0.91747,0.91584,0.916
2021-10-25 00:00:00+00:00,0.91514,0.9169,0.91514,0.91611
2021-10-25 04:00:00+00:00,0.91612,0.91713,0.915,0.91516
2021-10-25 08:00:00+00:00,0.91516,0.91799,0.91515,0.91744
2021-10-25 12:00:00+00:00,0.91744,0.92025,0.91714,0.91989
2021-10-25 16:00:00+00:00,0.91989,0.91999,0.91771,0.91987
2021-10-25 20:00:00+00:00,0.91988,0.91994,0.91898,0.9198
2021-10-26 00:00:00+00:00,0.91974,0.9207,0.91841,0.92061
2021-10-26 04:00:00+00:00,0.92061,0.9209,0.92044,0.92066
2021-10-26 08:00:00+00:00,0.92066,0.92263,0.92007,0.92136
2021-10-26 12:00:00+00:00,0.92138,0.92156,0.91868,0.91954
2021-10-26 16:00:00+00:00,0.91954,0.92097,0.91896,0.92045
2021-10-26 20:00:00+00:00,0.92047,0.9205,0.91943,0.9199
2021-10-27 00:00:00+00:00,0.91964,0.92007,0.91881,0.91984
2021-10-27 04:00:00+00:00,0.91984,0.91994,0.91894,0.91911
2021-10-27 08:00:00+00:00,0.9191,0.91994,0.91719,0.91818
2021-10-27 12:00:00+00:00,0.91818,0.92037,0.91729,0.91772
2021-10-27 16:00:00+00:00,0.91774,0.91869,0.91646,0.91778
2021-10-27 20:00:00+00:00,0.91779,0.91833,0.91672,0.91805
2021-10-28 00:00:00+00:00,0.91799,0.91897,0.91682,0.91865
2021-10-28 04:00:00+00:00,0.91864,0.91897,0.91735,0.91839
2021-10-28 08:00:00+00:00,0.91839,0.9194,0.91664,0.91856
2021-10-28 12:00:00+00:00,0.91855,0.91948,0.91668,0.91685
2021-10-28 16:00:00+00:00,0.91682,0.91705,0.91163,0.91228
2021-10-28 20:00:00+00:00,0.9123,0.91286,0.91153,0.91183
2021-10-29 00:00:00+00:00,0.91182,0.91188,0.91113,0.91126
2021-10-29 04:00:00+00:00,0.91124,0.9123,0.91076,0.91227
2021-10-29 08:00:00+00:00,0.91227,0.91248,0.91024,0.91181
2021-10-29 12:00:00+00:00,0.9118,0.91293,0.9106,0.91188
2021-10-29 16:00:00+00:00,0.91188,0.9176,0.91133,0.9168
2021-10-29 20:00:00+00:00,0.9168,0.91681,0.91497,0.91506
2021-11-01 00:00:00+00:00,0.91482,0.9165,0.91456,0.91592
2021-11-01 04:00:00+00:00,0.91593,0.91713,0.91581,0.91595
2021-11-01 08:00:00+00:00,0.91596,0.91714,0.91502,0.91529
2021-11-01 12:00:00+00:00,0.91529,0.91556,0.91191,0.912
2021-11-01 16:00:00+00:00,0.91199,0.91246,0.9103,0.91072
2021-11-01 20:00:00+00:00,0.91073,0.91081,0.90871,0.90921
2021-11-02 00:00:00+00:00,0.90888,0.91088,0.90877,0.91061
2021-11-02 04:00:00+00:00,0.91061,0.91065,0.90906,0.90923
2021-11-02 08:00:00+00:00,0.90923,0.91278,0.909,0.91186
2021-11-02 12:00:00+00:00,0.91186,0.91372,0.91173,0.91336
2021-11-02 16:00:00+00:00,0.91336,0.91504,0.91287,0.91395
2021-11-02 20:00:00+00:00,0.91395,0.91487,0.91381,0.9144
2021-11-03 00:00:00+00:00,0.9141,0.91511,0.91389,0.91399
2021-11-03 04:00:00+00:00,0.91399,0.91417,0.91353,0.91371
2021-11-03 08:00:00+00:00,0.91371,0.91456,0.91067,0.91104
2021-11-03 12:00:00+00:00,0.91103,0.91369,0.91058,0.91278
2021-11-03 16:00:00+00:00,0.91285,0.91384,0.91191,0.9128
2021-11-03 20:00:00+00:00,0.91281,0.91407,0.91043,0.91177
2021-11-04 00:00:00+00:00,0.91151,0.91225,0.91109,0.91207
2021-11-04 04:00:00+00:00,0.91207,0.91266,0.91187,0.91244
2021-11-04 08:00:00+00:00,0.91246,0.91434,0.9123,0.91266
2021-11-04 12:00:00+00:00,0.91266,0.91403,0.91192,0.91354
2021-11-04 16:00:00+00:00,0.91354,0.91452,0.91215,0.91258
2021-11-04 20:00:00+00:00,0.91258,0.91306,0.91206,0.91264
2021-11-05 00:00:00+00:00,0.91242,0.91311,0.91204,0.91212
2021-11-05 04:00:00+00:00,0.91212,0.91348,0.91206,0.91267
2021-11-05 08:00:00+00:00,0.91267,0.91503,0.91223,0.91493
2021-11-05 12:00:00+00:00,0.91493,0.9175,0.91488,0.91568
2021-11-05 16:00:00+00:00,0.9157,0.91622,0.91127,0.912
2021-11-05 20:00:00+00:00,0.91198,0.91275,0.9116,0.91209
2021-11-08 00:00:00+00:00,0.91174,0.91342,0.91166,0.91341
2021-11-08 04:00:00+00:00,0.91341,0.91383,0.91297,0.9134
2021-11-08 08:00:00+00:00,0.9134,0.91501,0.91284,0.91482
2021-11-08 12:00:00+00:00,0.91482,0.91568,0.9141,0.91539
2021-11-08 16:00:00+00:00,0.91538,0.91577,0.91291,0.91363
2021-11-08 20:00:00+00:00,0.91363,0.9138,0.91293,0.91325
2021-11-09 00:00:00+00:00,0.91308,0.91399,0.91202,0.91358
2021-11-09 04:00:00+00:00,0.91358,0.91361,0.91171,0.91207
2021-11-09 08:00:00+00:00,0.91207,0.91388,0.9117,0.91284
2021-11-09 12:00:00+00:00,0.91283,0.91539,0.91244,0.91311
2021-11-09 16:00:00+00:00,0.91312,0.91455,0.911,0.91114
2021-11-09 20:00:00+00:00,0.91114,0.91164,0.91015,0.91115
2021-11-10 00:00:00+00:00,0.91081,0.91186,0.91049,0.91143
2021-11-10 04:00:00+00:00,0.91143,0.91298,0.91131,0.9129
2021-11-10 08:00:00+00:00,0.9129,0.91379,0.9116,0.91234
2021-11-10 12:00:00+00:00,0.91234,0.91497,0.91172,0.91296
2021-11-10 16:00:00+00:00,0.91296,0.9175,0.9119,0.91679
2021-11-10 20:00:00+00:00,0.91679,0.91865,0.91649,0.91806
2021-11-11 00:00:00+00:00,0.91779,0.91879,0.91717,0.91841
2021-11-11 04:00:00+00:00,0.91842,0.919,0.91809,0.91879
2021-11-11 08:00:00+00:00,0.91879,0.92122,0.91787,0.9209
2021-11-11 12:00:00+00:00,0.9209,0.92243,0.91977,0.92192
2021-11-11 16:00:00+00:00,0.92191,0.92233,0.92,0.92109
2021-11-11 20:00:00+00:00,0.92109,0.92202,0.92073,0.92079
2021-11-12 00:00:00+00:00,0.92053,0.92274,0.92025,0.92267
2021-11-12 04:00:00+00:00,0.92268,0.92296,0.922,0.922
2021-11-12 08:00:00+00:00,0.92204,0.92239,0.92091,0.9222
2021-11-12 12:00:00+00:00,0.92219,0.92349,0.92217,0.92276
2021-11-12 16:00:00+00:00,0.92276,0.92378,0.92022,0.92079
2021-11-12 20:00:00+00:00,0.92079,0.9213,0.92038,0.92112
2021-11-15 00:00:00+00:00,0.92014,0.92133,0.91901,0.91901
2021-11-15 04:00:00+00:00,0.91902,0.91998,0.91869,0.91957
2021-11-15 08:00:00+00:00,0.91957,0.92135,0.91935,0.92024
2021-11-15 12:00:00+00:00,0.92024,0.92104,0.91963,0.92027
2021-11-15 16:00:00+00:00,0.92027,0.92422,0.91991,0.92353
2021-11-15 20:00:00+00:00,0.92353,0.92571,0.92326,0.92507
2021-11-16 00:00:00+00:00,0.925,0.92579,0.92423,0.92466
2021-11-16 04:00:00+00:00,0.92467,0.92482,0.9237,0.92472
