time,open,high,low,close,volume
2022-04-12 06:00:00+00:00,34206.7,34216.7,34171.7,34176.2,1131
2022-04-12 07:00:00+00:00,34175.7,34185.2,34143.7,34148.2,924
2022-04-12 08:00:00+00:00,34150.7,34215.7,34138.7,34179.7,2176
2022-04-12 09:00:00+00:00,34178.9,34219.9,34146.9,34203.9,2464
2022-04-12 10:00:00+00:00,34200.9,34212.9,34102.9,34171.4,5163
2022-04-12 11:00:00+00:00,34170.9,34307.9,34148.4,34283.9,3235
2022-04-12 12:00:00+00:00,34284.4,34310.4,34253.9,34288.9,2749
2022-04-12 13:00:00+00:00,34289.4,34336.9,34268.4,34310.9,2552
2022-04-12 14:00:00+00:00,34311.4,34341.9,34284.9,34335.4,2504
2022-04-12 15:00:00+00:00,34334.9,34561.9,34319.4,34520.9,4755
2022-04-12 16:00:00+00:00,34519.9,34673.9,34378.9,34598.9,7292
2022-04-12 17:00:00+00:00,34602.4,34609.9,34452.5,34474.5,7887
2022-04-12 18:00:00+00:00,34472.5,34601.0,34456.5,34544.5,6439
2022-04-12 19:00:00+00:00,34544.0,34545.0,34380.0,34418.5,6655
2022-04-12 20:00:00+00:00,34416.5,34465.0,34267.0,34286.0,6004
2022-04-12 21:00:00+00:00,34284.5,34332.0,34207.0,34263.0,6208
2022-04-12 22:00:00+00:00,34261.0,34273.5,34100.5,34219.0,7415
2022-04-12 23:00:00+00:00,34213.5,34270.5,34192.5,34252.0,1367
2022-04-13 01:00:00+00:00,34262.6,34295.1,34243.1,34294.1,1157
2022-04-13 02:00:00+00:00,34293.1,34325.1,34284.1,34322.1,1077
2022-04-13 03:00:00+00:00,34321.1,34353.6,34314.6,34348.1,2146
2022-04-13 04:00:00+00:00,34349.1,34368.1,34343.6,34359.1,2147
2022-04-13 05:00:00+00:00,34360.1,34381.1,34355.1,34369.1,1600
2022-04-13 06:00:00+00:00,34370.1,34390.6,34370.1,34388.1,1238
2022-04-13 07:00:00+00:00,34388.6,34389.1,34352.1,34367.1,1070
2022-04-13 08:00:00+00:00,34367.6,34456.1,34361.6,34454.1,2052
2022-04-13 09:00:00+00:00,34454.3,34458.3,34374.8,34382.8,2301
2022-04-13 10:00:00+00:00,34384.8,34410.3,34329.8,34387.3,4552
2022-04-13 11:00:00+00:00,34385.3,34443.3,34380.3,34425.3,2882
2022-04-13 12:00:00+00:00,34424.8,34427.8,34309.8,34313.3,2310
2022-04-13 13:00:00+00:00,34312.8,34386.8,34306.8,34383.3,2820
2022-04-13 14:00:00+00:00,34386.3,34419.3,34241.3,34260.3,2801
2022-04-13 15:00:00+00:00,34257.3,34267.8,34153.8,34173.8,4103
2022-04-13 16:00:00+00:00,34176.3,34345.8,34143.3,34270.8,6441
2022-04-13 17:00:00+00:00,34272.8,34309.7,34212.2,34304.2,7825
2022-04-13 18:00:00+00:00,34305.2,34451.5,34296.7,34348.0,5393
2022-04-13 19:00:00+00:00,34349.5,34475.5,34341.0,34430.0,4441
2022-04-13 20:00:00+00:00,34431.0,34507.5,34422.5,34475.0,5060
2022-04-13 21:00:00+00:00,34475.5,34522.0,34449.0,34506.5,4643
2022-04-13 22:00:00+00:00,34507.0,34604.0,34473.0,34582.0,5561
2022-04-13 23:00:00+00:00,34581.0,34582.0,34549.5,34552.0,1173
2022-04-14 01:00:00+00:00,34559.0,34582.5,34554.0,34580.0,686
2022-04-14 02:00:00+00:00,34579.5,34581.5,34545.0,34554.0,924
2022-04-14 03:00:00+00:00,34556.0,34616.0,34552.0,34600.0,2082
2022-04-14 04:00:00+00:00,34599.5,34611.0,34572.5,34606.5,1757
2022-04-14 05:00:00+00:00,34606.0,34626.0,34598.0,34606.0,1300
2022-04-14 06:00:00+00:00,34605.0,34618.0,34591.0,34597.0,1088
2022-04-14 07:00:00+00:00,34597.5,34647.0,34596.5,34635.5,982
2022-04-14 08:00:00+00:00,34636.0,34666.5,34633.0,34645.0,1356
2022-04-14 09:00:00+00:00,34648.8,34653.8,34600.8,34605.3,2027
2022-04-14 10:00:00+00:00,34606.3,34608.8,34550.8,34575.3,3342
2022-04-14 11:00:00+00:00,34576.3,34583.3,34538.3,34575.8,2523
2022-04-14 12:00:00+00:00,34574.8,34616.8,34546.3,34601.3,2786
2022-04-14 13:00:00+00:00,34600.3,34655.3,34594.3,34638.3,2520
2022-04-14 14:00:00+00:00,34636.8,34691.8,34606.3,34621.3,3140
2022-04-14 15:00:00+00:00,34622.8,34642.3,34567.3,34570.3,3286
2022-04-14 16:00:00+00:00,34571.8,34887.3,34558.3,34702.8,6576
2022-04-14 17:00:00+00:00,34706.8,34781.3,34623.3,34668.3,8253
2022-04-14 18:00:00+00:00,34666.8,34721.3,34583.3,34606.3,6784
2022-04-14 19:00:00+00:00,34604.3,34639.8,34530.1,34576.6,5037
2022-04-14 20:00:00+00:00,34575.6,34683.1,34540.1,34680.1,4570
2022-04-14 21:00:00+00:00,34679.1,34709.1,34539.1,34539.1,5227
2022-04-14 22:00:00+00:00,34540.1,34595.6,34437.6,34459.1,6637
2022-04-14 23:00:00+00:00,34452.1,34488.6,34434.1,34481.1,1142
2022-04-18 01:00:00+00:00,34436.9,34479.9,34359.9,34367.9,1866
